part,outof,n_pos,n_neg,actual_p,actual_ctx,Baseline_p,Baseline_ctx,Baseline_acc,Baseline_cacc,Baseline_qnt_cc,Baseline_qnt_acc,Baseline2_p,Baseline2_ctx,Baseline2_acc,Baseline2_cacc,Baseline2_qnt_cc,Baseline2_qnt_acc,Topline_p,Topline_ctx,Topline_acc,Topline_cacc,Topline_qnt_cc,Topline_qnt_acc,Topline2_p,Topline2_ctx,Topline2_acc,Topline2_cacc,Topline2_qnt_cc,Topline2_qnt_acc,Single_p,Single_ctx,Single_acc,Single_cacc,Single_qnt_cc,Single_qnt_acc,Crossed_p,Crossed_ctx,Crossed_acc,Crossed_cacc,Crossed_qnt_cc,Crossed_qnt_acc,SingleKS_p,SingleKS_ctx,SingleKS_acc,SingleKS_cacc,SingleKS_qnt_cc,SingleKS_qnt_acc
0,100,0,300,0.000,4,0.091,0,0.670,0.910,0.33,0.27332806785794,0.047,6,0.860,0.953,0.14,0.11093865335961,0.000,4,0.850,1.000,0.15,0,0.002,-1,0.827,0.997,0.17333333333333,0.038995862830869,0.826,2,0.370,0.173,0.63,0.75530743411122,0.000,4,0.850,1.000,0.15,0,0.316,3,0.610,0.683,0.39,0.36162573411639
0,100,0,300,0.000,5,0.303,0,0.613,0.697,0.38666666666667,0.35808652499539,0.145,6,0.803,0.853,0.19666666666667,0.17500805470127,0.019,5,0.803,0.980,0.19666666666667,0.04699578931444,0.098,-1,0.793,0.903,0.20666666666667,0.088853778794075,0.907,2,0.257,0.093,0.74333333333333,0.93560611742939,0.019,5,0.803,0.980,0.19666666666667,0.04699578931444,0.447,3,0.573,0.553,0.42666666666667,0.42461292044848
0,100,0,300,0.000,6,0.000,0,0.780,1.000,0.22,0.10879694517936,0.012,6,0.937,0.987,0.063333333333333,0.024256522132656,0.012,6,0.937,0.987,0.063333333333333,0.024256522132656,0.000,-1,0.930,1.000,0.07,0,0.012,6,0.937,0.987,0.063333333333333,0.024256522132656,0.012,6,0.937,0.987,0.063333333333333,0.024256522132656,0.565,2,0.483,0.437,0.51666666666667,0.57500875079304
0,100,0,300,0.000,1,0.000,0,0.987,1.000,0.013333333333333,0,0.000,6,0.990,1.000,0.01,0,0.000,1,0.850,1.000,0.15,0,0.000,-1,0.883,1.000,0.11666666666667,0,0.000,1,0.850,1.000,0.15,0,0.000,1,0.850,1.000,0.15,0,0.000,1,0.850,1.000,0.15,0
0,100,0,300,0.000,2,0.000,0,0.970,1.000,0.03,0,0.000,2,0.890,1.000,0.11,0,0.000,2,0.890,1.000,0.11,0,0.000,-1,0.900,1.000,0.1,0,0.000,2,0.890,1.000,0.11,0,0.000,2,0.890,1.000,0.11,0,0.633,1,0.420,0.367,0.58,0.69748458713914
0,100,0,300,0.000,3,0.000,0,0.893,1.000,0.10666666666667,0,0.000,3,0.843,1.000,0.15666666666667,0,0.000,3,0.843,1.000,0.15666666666667,0,0.000,-1,0.863,1.000,0.13666666666667,0,0.000,3,0.843,1.000,0.15666666666667,0,0.000,3,0.843,1.000,0.15666666666667,0,0.536,2,0.500,0.463,0.5,0.54849423854037
0,100,0,300,0.000,4,0.109,0,0.670,0.890,0.33,0.27332806785794,0.000,4,0.837,1.000,0.16333333333333,0,0.000,4,0.837,1.000,0.16333333333333,0,0.012,-1,0.830,0.987,0.17,0.034010071234548,0.815,2,0.367,0.187,0.63333333333333,0.76061033656175,0.000,4,0.837,1.000,0.16333333333333,0,0.344,3,0.613,0.657,0.38666666666667,0.35589962626802
0,100,0,300,0.000,5,0.289,0,0.650,0.710,0.35,0.30324281743586,0.913,2,0.260,0.087,0.74,0.93030321497886,0.015,5,0.830,0.983,0.17,0.0090542346385618,0.097,-1,0.807,0.903,0.19333333333333,0.068910612408793,0.913,2,0.260,0.087,0.74,0.93030321497886,0.015,5,0.830,0.983,0.17,0.0090542346385618,0.422,3,0.583,0.577,0.41666666666667,0.40743459690336
0,100,0,300,0.000,6,0.007,0,0.757,0.993,0.24333333333333,0.1436974863536,0.628,2,0.450,0.373,0.55,0.62803777529839,0.019,6,0.940,0.980,0.06,0.020487733818441,0.000,-1,0.927,1.000,0.073333333333333,0,0.628,2,0.450,0.373,0.55,0.62803777529839,0.019,6,0.940,0.980,0.06,0.020487733818441,0.628,2,0.450,0.373,0.55,0.62803777529839
0,100,0,300,0.000,1,0.000,0,0.997,1.000,0.0033333333333333,0,0.000,3,0.993,1.000,0.0066666666666667,0,0.008,1,0.843,0.993,0.15666666666667,0,0.000,-1,0.887,1.000,0.11333333333333,0,0.008,1,0.843,0.993,0.15666666666667,0,0.008,1,0.843,0.993,0.15666666666667,0,0.008,1,0.843,0.993,0.15666666666667,0
0,100,0,300,0.000,2,0.000,0,0.977,1.000,0.023333333333333,0,0.000,5,0.997,1.000,0.0033333333333333,0,0.000,2,0.863,1.000,0.13666666666667,0,0.000,-1,0.880,1.000,0.12,0,0.000,2,0.863,1.000,0.13666666666667,0,0.000,2,0.863,1.000,0.13666666666667,0,0.644,1,0.410,0.357,0.59,0.71422818506982
0,100,0,300,0.000,3,0.000,0,0.863,1.000,0.13666666666667,0,0.526,2,0.483,0.473,0.51666666666667,0.57500875079304,0.000,3,0.857,1.000,0.14333333333333,0,0.000,-1,0.873,1.000,0.12666666666667,0,0.000,3,0.857,1.000,0.14333333333333,0,0.000,3,0.857,1.000,0.14333333333333,0,0.526,2,0.483,0.473,0.51666666666667,0.57500875079304
0,100,0,300,0.000,4,0.121,0,0.687,0.880,0.31333333333333,0.24839910987634,0.791,2,0.370,0.210,0.63,0.75530743411122,0.000,4,0.830,1.000,0.17,0,0.012,-1,0.803,0.990,0.19666666666667,0.073896404005113,0.791,2,0.370,0.210,0.63,0.75530743411122,0.000,4,0.830,1.000,0.17,0,0.311,3,0.620,0.690,0.38,0.34444741057128
0,100,0,300,0.000,5,0.265,0,0.660,0.737,0.34,0.2882854426469,0.001,5,0.850,1.000,0.15,0,0.001,5,0.850,1.000,0.15,0,0.077,-1,0.810,0.923,0.19,0.063924820812472,0.055,4,0.763,0.947,0.23666666666667,0.047632611798287,0.001,5,0.850,1.000,0.15,0,0.367,3,0.603,0.633,0.39666666666667,0.37307794981313
0,100,0,300,0.000,6,0.000,0,0.787,1.000,0.21333333333333,0.098825361986717,0.038,3,0.743,0.963,0.25666666666667,0.13258142018153,0.015,6,0.943,0.983,0.056666666666667,0.016718945504226,0.000,-1,0.943,1.000,0.056666666666667,0,0.015,6,0.943,0.983,0.056666666666667,0.016718945504226,0.015,6,0.943,0.983,0.056666666666667,0.016718945504226,0.537,2,0.503,0.463,0.49666666666667,0.54319133608983
0,100,0,300,0.000,1,0.000,0,0.993,1.000,0.0066666666666667,0,0.000,5,0.983,1.000,0.016666666666667,0,0.000,1,0.843,1.000,0.15666666666667,0,0.000,-1,0.880,1.000,0.12,0,0.000,1,0.843,1.000,0.15666666666667,0,0.000,1,0.843,1.000,0.15666666666667,0,0.000,1,0.843,1.000,0.15666666666667,0
0,100,0,300,0.000,2,0.000,0,0.973,1.000,0.026666666666667,0,0.000,6,0.997,1.000,0.0033333333333333,0,0.000,2,0.893,1.000,0.10666666666667,0,0.000,-1,0.897,1.000,0.10333333333333,0,0.000,2,0.893,1.000,0.10666666666667,0,0.000,2,0.893,1.000,0.10666666666667,0,0.650,1,0.410,0.350,0.59,0.71422818506982
0,100,0,300,0.000,3,0.000,0,0.877,1.000,0.12333333333333,0,0.000,5,0.973,1.000,0.026666666666667,0,0.003,3,0.853,0.997,0.14666666666667,0,0.000,-1,0.883,1.000,0.11666666666667,0,0.003,3,0.853,0.997,0.14666666666667,0,0.003,3,0.853,0.997,0.14666666666667,0,0.464,2,0.550,0.537,0.45,0.46895070178235
0,100,0,300,0.000,4,0.175,0,0.640,0.823,0.36,0.31820019222483,0.000,5,0.813,1.000,0.18666666666667,0.032767706310986,0.000,4,0.767,1.000,0.23333333333333,0.042180066603235,0.036,-1,0.753,0.963,0.24666666666667,0.14868327794992,0.913,2,0.297,0.087,0.70333333333333,0.87197128802298,0.000,4,0.767,1.000,0.23333333333333,0.042180066603235,0.406,3,0.560,0.593,0.44,0.44751735184196
0,100,0,300,0.000,5,0.271,0,0.650,0.730,0.35,0.30324281743586,0.890,2,0.287,0.110,0.71333333333333,0.88787999537458,0.011,5,0.827,0.990,0.17333333333333,0.013796928973047,0.086,-1,0.787,0.913,0.21333333333333,0.098825361986717,0.067,4,0.730,0.933,0.27,0.10215806374881,0.890,2,0.287,0.110,0.71333333333333,0.88787999537458,0.415,3,0.597,0.587,0.40333333333333,0.38453016550988
0,100,0,300,0.000,6,0.014,0,0.747,0.987,0.25333333333333,0.15865486114256,0.000,4,0.827,1.000,0.17333333333333,0,0.013,6,0.937,0.987,0.063333333333333,0.024256522132656,0.000,-1,0.913,1.000,0.086666666666667,0,0.013,6,0.937,0.987,0.063333333333333,0.024256522132656,0.013,6,0.937,0.987,0.063333333333333,0.024256522132656,0.664,2,0.423,0.337,0.57666666666667,0.67046099490266
1,100,3,297,0.010,1,0.000,0,0.983,0.990,0.0066666666666667,0,0.000,2,0.977,0.990,0.013333333333333,0,0.015,1,0.860,0.983,0.15,0,0.000,-1,0.897,0.990,0.11333333333333,0,0.015,1,0.860,0.983,0.15,0,0.015,1,0.860,0.983,0.15,0,0.015,1,0.860,0.983,0.15,0
1,100,3,297,0.010,2,0.000,0,0.973,0.990,0.03,0,0.000,5,0.987,0.990,0.0033333333333333,0,0.010,2,0.900,0.993,0.11,0,0.000,-1,0.907,0.990,0.10333333333333,0,0.010,2,0.900,0.993,0.11,0,0.010,2,0.900,0.993,0.11,0,0.611,1,0.430,0.400,0.58,0.69748458713914
1,100,3,297,0.010,3,0.000,0,0.853,0.990,0.15666666666667,0.014066904849265,0.032,3,0.827,0.973,0.17666666666667,0,0.032,3,0.827,0.973,0.17666666666667,0,0.018,-1,0.857,0.983,0.15333333333333,0.0090811132529446,0.032,3,0.827,0.973,0.17666666666667,0,0.032,3,0.827,0.973,0.17666666666667,0,0.579,2,0.477,0.430,0.53333333333333,0.60152326304571
1,100,3,297,0.010,4,0.121,0,0.670,0.883,0.33333333333333,0.27831385945426,0.345,3,0.600,0.667,0.41,0.39598238120662,0.000,4,0.830,0.990,0.17333333333333,0,0.021,-1,0.803,0.970,0.2,0.078882195601434,0.854,2,0.330,0.157,0.68,0.83485097086924,0.000,4,0.830,0.990,0.17333333333333,0,0.345,3,0.600,0.667,0.41,0.39598238120662
1,100,3,297,0.010,5,0.278,0,0.670,0.733,0.34,0.2882854426469,0.067,4,0.760,0.937,0.25,0.069442792578497,0.019,5,0.820,0.977,0.19,0.03751040064547,0.093,-1,0.800,0.917,0.21,0.093839570390396,0.067,4,0.760,0.937,0.25,0.069442792578497,0.019,5,0.820,0.977,0.19,0.03751040064547,0.400,3,0.590,0.610,0.42,0.41316070475174
