part,outof,n_pos,n_neg,actual_p,actual_ctx,Baseline_p,Baseline_ctx,Baseline_acc,Baseline_cacc,Baseline_qnt_cc,Baseline_qnt_acc,Baseline2_p,Baseline2_ctx,Baseline2_acc,Baseline2_cacc,Baseline2_qnt_cc,Baseline2_qnt_acc,Topline_p,Topline_ctx,Topline_acc,Topline_cacc,Topline_qnt_cc,Topline_qnt_acc,Topline2_p,Topline2_ctx,Topline2_acc,Topline2_cacc,Topline2_qnt_cc,Topline2_qnt_acc,Single_p,Single_ctx,Single_acc,Single_cacc,Single_qnt_cc,Single_qnt_acc,Crossed_p,Crossed_ctx,Crossed_acc,Crossed_cacc,Crossed_qnt_cc,Crossed_qnt_acc,SingleKS_p,SingleKS_ctx,SingleKS_acc,SingleKS_cacc,SingleKS_qnt_cc,SingleKS_qnt_acc
0,100,0,300,0.000,2,0.000,0,0.663,1.000,0.33666666666667,0.02389665690892,0.000,2,0.680,1.000,0.32,0,0.000,2,0.680,1.000,0.32,0,0.000,-1,0.670,1.000,0.33,0.011498306773357,0.000,2,0.680,1.000,0.32,0,0.000,2,0.680,1.000,0.32,0,0.565,1,0.647,0.433,0.35333333333333,0.25806509430978
0,100,0,300,0.000,1,0.000,0,0.833,1.000,0.16666666666667,0,0.000,1,0.827,1.000,0.17333333333333,0,0.000,1,0.827,1.000,0.17333333333333,0,0.000,-1,0.837,1.000,0.16333333333333,0,0.000,1,0.827,1.000,0.17333333333333,0,0.000,1,0.827,1.000,0.17333333333333,0,0.000,1,0.827,1.000,0.17333333333333,0
0,100,0,300,0.000,2,0.000,0,0.707,1.000,0.29333333333333,0,0.553,1,0.677,0.447,0.32333333333333,0.2056907440404,0.000,2,0.700,1.000,0.3,0,0.000,-1,0.693,1.000,0.30666666666667,0,0.000,2,0.700,1.000,0.3,0,0.000,2,0.700,1.000,0.3,0,0.553,1,0.677,0.447,0.32333333333333,0.2056907440404
0,100,0,300,0.000,1,0.000,0,0.820,1.000,0.18,0,0.000,1,0.813,1.000,0.18666666666667,0,0.000,1,0.813,1.000,0.18666666666667,0,0.000,-1,0.827,1.000,0.17333333333333,0,0.000,1,0.813,1.000,0.18666666666667,0,0.000,1,0.813,1.000,0.18666666666667,0,0.000,1,0.813,1.000,0.18666666666667,0
0,100,0,300,0.000,2,0.013,0,0.663,0.987,0.33666666666667,0.02389665690892,0.000,2,0.663,1.000,0.33666666666667,0,0.000,2,0.663,1.000,0.33666666666667,0,0.013,-1,0.657,0.987,0.34333333333333,0.036295007044483,0.000,2,0.663,1.000,0.33666666666667,0,0.000,2,0.663,1.000,0.33666666666667,0,0.543,1,0.613,0.457,0.38666666666667,0.31625881683132
0,100,0,300,0.000,1,0.000,0,0.823,1.000,0.17666666666667,0,0.000,2,0.970,1.000,0.03,0,0.000,1,0.827,1.000,0.17333333333333,0,0.000,-1,0.830,1.000,0.17,0,0.000,1,0.827,1.000,0.17333333333333,0,0.000,1,0.827,1.000,0.17333333333333,0,0.000,1,0.827,1.000,0.17333333333333,0
0,100,0,300,0.000,2,0.000,0,0.687,1.000,0.31333333333333,0,0.674,1,0.640,0.327,0.36,0.26970383881409,0.000,2,0.700,1.000,0.3,0,0.000,-1,0.693,1.000,0.30666666666667,0,0.000,2,0.700,1.000,0.3,0,0.000,2,0.700,1.000,0.3,0,0.674,1,0.640,0.327,0.36,0.26970383881409
1,100,3,297,0.010,1,0.000,0,0.827,0.990,0.18333333333333,0,0.000,1,0.823,0.990,0.18666666666667,0,0.000,1,0.823,0.990,0.18666666666667,0,0.000,-1,0.833,0.990,0.17666666666667,0,0.000,1,0.823,0.990,0.18666666666667,0,0.000,1,0.823,0.990,0.18666666666667,0,0.000,1,0.823,0.990,0.18666666666667,0
1,100,3,297,0.010,2,0.027,0,0.653,0.977,0.35,0.048693357180046,0.003,2,0.650,0.987,0.35333333333333,0,0.003,2,0.650,0.987,0.35333333333333,0,0.029,-1,0.643,0.967,0.36,0.067290882383391,0.003,2,0.650,0.987,0.35333333333333,0,0.003,2,0.650,0.987,0.35333333333333,0,0.593,1,0.657,0.410,0.34666666666667,0.24642634980548
1,100,3,297,0.010,1,0.000,0,0.813,0.990,0.19,0,0.000,2,0.963,0.990,0.026666666666667,0,0.000,1,0.807,0.990,0.19,0,0.000,-1,0.820,0.990,0.18333333333333,0,0.000,1,0.807,0.990,0.19,0,0.000,1,0.807,0.990,0.19,0,0.000,1,0.807,0.990,0.19,0
1,100,3,297,0.010,2,0.000,0,0.643,0.990,0.36,0.067290882383391,0.000,2,0.653,0.990,0.35,0,0.000,2,0.653,0.990,0.35,0,0.000,-1,0.647,0.990,0.35666666666667,0.061091707315609,0.000,2,0.653,0.990,0.35,0,0.000,2,0.653,0.990,0.35,0,0.659,1,0.653,0.350,0.35666666666667,0.26388446656194
1,100,3,297,0.010,1,0.000,0,0.830,0.990,0.18,0,0.000,2,0.957,0.990,0.033333333333333,0,0.000,1,0.833,0.990,0.17,0,0.000,-1,0.837,0.990,0.17333333333333,0,0.000,1,0.833,0.990,0.17,0,0.000,1,0.833,0.990,0.17,0,0.000,1,0.833,0.990,0.17,0
1,100,3,297,0.010,2,0.015,0,0.677,0.977,0.33333333333333,0.017697481841138,0.643,1,0.643,0.360,0.36,0.26970383881409,0.000,2,0.690,0.990,0.32,0,0.014,-1,0.660,0.977,0.35,0.048693357180046,0.000,2,0.690,0.990,0.32,0,0.000,2,0.690,0.990,0.32,0,0.643,1,0.643,0.360,0.36,0.26970383881409
1,100,3,297,0.010,1,0.000,0,0.817,0.990,0.18666666666667,0,0.000,2,0.960,0.990,0.03,0,0.000,1,0.810,0.990,0.19333333333333,0,0.000,-1,0.823,0.990,0.18,0,0.000,1,0.810,0.990,0.19333333333333,0,0.000,1,0.810,0.990,0.19333333333333,0,0.000,1,0.810,0.990,0.19333333333333,0
1,100,3,297,0.010,2,0.001,0,0.657,0.990,0.34666666666667,0.042494182112265,0.635,1,0.640,0.370,0.36333333333333,0.27552321106624,0.000,2,0.663,0.990,0.34,0,0.001,-1,0.663,0.990,0.34,0.030095831976702,0.000,2,0.663,0.990,0.34,0,0.000,2,0.663,0.990,0.34,0,0.635,1,0.640,0.370,0.36333333333333,0.27552321106624
1,100,3,297,0.010,1,0.000,0,0.817,0.990,0.19333333333333,0,0.000,1,0.813,0.990,0.19666666666667,0,0.000,1,0.813,0.990,0.19666666666667,0,0.000,-1,0.823,0.990,0.18666666666667,0,0.000,1,0.813,0.990,0.19666666666667,0,0.000,1,0.813,0.990,0.19666666666667,0,0.000,1,0.813,0.990,0.19666666666667,0
1,100,3,297,0.010,2,0.000,0,0.670,0.990,0.33333333333333,0.017697481841138,0.481,1,0.667,0.510,0.32333333333333,0.2056907440404,0.000,2,0.667,0.990,0.33666666666667,0,0.000,-1,0.653,0.990,0.35,0.048693357180046,0.000,2,0.667,0.990,0.33666666666667,0,0.000,2,0.667,0.990,0.33666666666667,0,0.481,1,0.667,0.510,0.32333333333333,0.2056907440404
1,100,3,297,0.010,1,0.000,0,0.823,0.990,0.18666666666667,0,0.000,2,0.957,0.990,0.033333333333333,0,0.000,1,0.820,0.990,0.19,0,0.000,-1,0.830,0.990,0.18,0,0.000,1,0.820,0.990,0.19,0,0.000,1,0.820,0.990,0.19,0,0.000,1,0.820,0.990,0.19,0
1,100,3,297,0.010,2,0.035,0,0.633,0.960,0.37666666666667,0.098286757722299,0.818,1,0.610,0.187,0.39333333333333,0.32789756133562,0.005,2,0.627,0.983,0.38333333333333,0.014333403008071,0.036,-1,0.633,0.960,0.37666666666667,0.098286757722299,0.005,2,0.627,0.983,0.38333333333333,0.014333403008071,0.005,2,0.627,0.983,0.38333333333333,0.014333403008071,0.818,1,0.610,0.187,0.39333333333333,0.32789756133562
1,100,3,297,0.010,1,0.000,0,0.847,0.990,0.15666666666667,0,0.000,1,0.840,0.990,0.15666666666667,0,0.000,1,0.840,0.990,0.15666666666667,0,0.000,-1,0.853,0.990,0.14333333333333,0,0.000,1,0.840,0.990,0.15666666666667,0,0.000,1,0.840,0.990,0.15666666666667,0,0.000,1,0.840,0.990,0.15666666666667,0
1,100,3,297,0.010,2,0.000,0,0.627,0.990,0.38333333333333,0.11068510785786,0.654,1,0.610,0.357,0.39333333333333,0.32789756133562,0.000,2,0.627,0.990,0.38333333333333,0.014333403008071,0.000,-1,0.627,0.990,0.38333333333333,0.11068510785786,0.000,2,0.627,0.990,0.38333333333333,0.014333403008071,0.000,2,0.627,0.990,0.38333333333333,0.014333403008071,0.654,1,0.610,0.357,0.39333333333333,0.32789756133562
