part,outof,n_pos,n_neg,actual_p,actual_ctx,Baseline_p,Baseline_ctx,Baseline_acc,Baseline_cacc,Baseline_qnt_cc,Baseline_qnt_acc,Baseline2_p,Baseline2_ctx,Baseline2_acc,Baseline2_cacc,Baseline2_qnt_cc,Baseline2_qnt_acc,Topline_p,Topline_ctx,Topline_acc,Topline_cacc,Topline_qnt_cc,Topline_qnt_acc,Topline2_p,Topline2_ctx,Topline2_acc,Topline2_cacc,Topline2_qnt_cc,Topline2_qnt_acc,Single_p,Single_ctx,Single_acc,Single_cacc,Single_qnt_cc,Single_qnt_acc,Crossed_p,Crossed_ctx,Crossed_acc,Crossed_cacc,Crossed_qnt_cc,Crossed_qnt_acc,SingleKS_p,SingleKS_ctx,SingleKS_acc,SingleKS_cacc,SingleKS_qnt_cc,SingleKS_qnt_acc
1,100,1,99,0.010,1,0.000,0,0.680,0.990,0.31,0,0.000,2,0.830,0.990,0.16,0,0.000,1,0.600,0.990,0.39,0,0.000,-1,0.650,0.990,0.36,0,0.000,1,0.600,0.990,0.39,0,0.000,1,0.600,0.990,0.39,0,0.000,1,0.600,0.990,0.39,0
1,100,1,99,0.010,2,0.214,0,0.550,0.780,0.44,0.0051643192488262,0.818,1,0.290,0.170,0.7,1,0.116,2,0.590,0.870,0.4,0.063237518910741,0.004,-1,0.590,0.990,0.4,0,0.818,1,0.290,0.170,0.7,1,0.116,2,0.590,0.870,0.4,0.063237518910741,0.818,1,0.290,0.170,0.7,1
1,100,1,99,0.010,1,0.000,0,0.660,0.990,0.33,0,0.000,1,0.600,0.990,0.39,0,0.000,1,0.600,0.990,0.39,0,0.000,-1,0.630,0.990,0.36,0,0.000,1,0.600,0.990,0.39,0,0.000,1,0.600,0.990,0.39,0,0.000,1,0.600,0.990,0.39,0
1,100,1,99,0.010,2,0.191,0,0.550,0.800,0.44,0.0051643192488262,0.802,1,0.340,0.210,0.67,1,0.041,2,0.620,0.950,0.37,0,0.000,-1,0.630,0.990,0.36,0,0.041,2,0.620,0.950,0.37,0,0.802,1,0.340,0.210,0.67,1,0.802,1,0.340,0.210,0.67,1
1,100,1,99,0.010,1,0.000,0,0.700,0.990,0.31,0,0.000,1,0.600,0.990,0.41,0,0.000,1,0.600,0.990,0.41,0,0.020,-1,0.650,0.970,0.36,0,0.000,1,0.600,0.990,0.41,0,0.000,1,0.600,0.990,0.41,0,0.000,1,0.600,0.990,0.41,0
1,100,1,99,0.010,2,0.179,0,0.570,0.830,0.44,0.0051643192488262,0.000,2,0.670,0.990,0.34,0,0.000,2,0.670,0.990,0.34,0,0.000,-1,0.660,0.990,0.35,0,0.000,2,0.670,0.990,0.34,0,0.000,2,0.670,0.990,0.34,0,1.000,1,0.280,0.010,0.73,1
1,100,1,99,0.010,1,0.000,0,0.700,0.990,0.31,0,0.000,2,0.890,0.990,0.12,0,0.000,1,0.600,0.990,0.41,0,0.000,-1,0.640,0.990,0.37,0,0.000,1,0.600,0.990,0.41,0,0.000,1,0.600,0.990,0.41,0,0.000,1,0.600,0.990,0.41,0
1,100,1,99,0.010,2,0.292,0,0.570,0.720,0.44,0.0051643192488262,0.873,1,0.310,0.140,0.7,1,0.117,2,0.630,0.870,0.38,0.0059909228441755,0.057,-1,0.630,0.930,0.38,0,0.117,2,0.630,0.870,0.38,0.0059909228441755,0.117,2,0.630,0.870,0.38,0.0059909228441755,0.873,1,0.310,0.140,0.7,1
1,100,1,99,0.010,1,0.000,0,0.680,0.990,0.31,0,0.000,1,0.600,0.990,0.39,0,0.000,1,0.600,0.990,0.39,0,0.000,-1,0.630,0.990,0.36,0,0.000,1,0.600,0.990,0.39,0,0.000,1,0.600,0.990,0.39,0,0.000,1,0.600,0.990,0.39,0
1,100,1,99,0.010,2,0.115,0,0.630,0.870,0.36,0,0.094,2,0.610,0.900,0.38,0.0059909228441755,0.094,2,0.610,0.900,0.38,0.0059909228441755,0.000,-1,0.620,0.990,0.37,0,0.094,2,0.610,0.900,0.38,0.0059909228441755,0.094,2,0.610,0.900,0.38,0.0059909228441755,0.677,1,0.380,0.330,0.63,0.771875
